2009-01-07 09:37:11.0000003,12.5,2009-01-07 09:37:11+00:00,-73.957732,40.779671,-73.975333,40.752657,2
2009-01-07 20:59:24.0000002,11.4,2009-01-07 20:59:24+00:00,-73.978811,40.761939,-74.005284,40.741272,2
2009-01-08 13:27:32.0000002,34.45,2009-01-08 13:27:32+00:00,-73.863082,40.769286,-73.981586,40.764605,4
2009-01-08 17:45:00.00000075,10.9,2009-01-08 17:45:00+00:00,-73.932527,40.764097,-73.953673,40.788053,2
2009-01-09 16:10:00.000000170,31.9,2009-01-09 16:10:00+00:00,-73.873027,40.773883,-73.984545,40.769545,3
2009-01-09 20:13:27.0000001,26.6,2009-01-09 20:13:27+00:00,-74.000294,40.732994,-73.937098,40.854546,2
2009-01-09 20:30:00.000000144,49.35,2009-01-09 20:30:00+00:00,-73.990768,40.744757,-74.071423,40.60274,2
2009-01-10 01:17:00.000000122,16.5,2009-01-10 01:17:00+00:00,-73.981927,40.763605,-73.929015,40.77592,3
2009-01-10 11:27:00.000000143,50.0,2009-01-10 11:27:00+00:00,-73.790285,40.642362,-73.945915,40.7422,2
2009-01-10 21:59:00.000000120,45.0,2009-01-10 21:59:00+00:00,-74.014495,40.704753,-73.790635,40.646587,5
2009-01-11 01:34:57.0000001,11.0,2009-01-11 01:34:57+00:00,-74.008296,40.736308,-73.980509,40.744605,2
2009-01-11 02:43:00.000000128,10.9,2009-01-11 02:43:00+00:00,-73.988088,40.764693,-73.988642,40.728992,3
2009-01-11 03:50:00.00000065,14.5,2009-01-11 03:50:00+00:00,-73.968988,40.755192,-73.985918,40.733745,2
2009-01-11 12:05:00.00000070,26.9,2009-01-11 12:05:00+00:00,-73.870628,40.773663,-73.786488,40.639123,5
2009-01-11 19:47:00.00000011,25.05,2009-01-11 19:47:00+00:00,-73.977708,40.746655,-73.861723,40.768377,2
2009-01-11 22:38:00.000000104,12.1,2009-01-11 22:38:00+00:00,-73.989138,40.736743,-73.949775,40.784435,6
2009-01-12 12:37:15.0000004,12.9,2009-01-12 12:37:15+00:00,-73.971169,40.763523,-73.961493,40.813169,2
2009-01-12 14:55:00.00000051,16.5,2009-01-12 14:55:00+00:00,-73.950532,40.775275,-74.001412,40.736142,5
2009-01-13 15:46:55.0000003,13.7,2009-01-13 15:46:55+00:00,-73.994478,40.740455,-73.969099,40.788522,2
2009-01-13 17:49:04.0000005,12.3,2009-01-13 17:49:04+00:00,-73.992919,40.74268,-73.961393,40.774095,2
2009-01-13 20:27:12.0000004,11.4,2009-01-13 20:27:12+00:00,-73.997544,40.719106,-73.985318,40.757931,2
2009-01-14 00:37:00.00000070,13.7,2009-01-14 00:37:00+00:00,-73.994113,40.72677,-73.987852,40.67152,2
2009-01-14 12:42:00.000000155,35.5,2009-01-14 12:42:00+00:00,-73.874405,40.774135,-73.993905,40.752607,2
2009-01-14 12:49:00.00000096,12.1,2009-01-14 12:49:00+00:00,-73.998413,40.733997,-73.980342,40.764203,2
2009-01-14 20:21:15.0000001,10.2,2009-01-14 20:21:15+00:00,-73.988053,40.737742,-73.981212,40.764136,2
2009-01-15 15:28:53.0000001,11.3,2009-01-15 15:28:53+00:00,-73.975113,40.750152,-74.007342,40.727572,2
2009-01-15 18:04:22.0000002,45.0,2009-01-15 18:04:22+00:00,-73.783715,40.648688,-73.962138,40.767671,2
2009-01-15 18:09:00.000000154,12.1,2009-01-15 18:09:00+00:00,-74.000257,40.718167,-73.967045,40.674508,2
2009-01-15 19:06:00.00000067,14.5,2009-01-15 19:06:00+00:00,-74.006298,40.7179,-73.986148,40.77797,5
2009-01-15 22:58:19.0000001,10.2,2009-01-15 22:58:19+00:00,-73.981319,40.753531,-73.996766,40.721148,2
2009-01-15 23:50:12.0000002,13.4,2009-01-15 23:50:12+00:00,-73.984288,40.724932,-73.980447,40.773985,2
2009-01-16 00:01:40.0000001,14.6,2009-01-16 00:01:40+00:00,-74.007493,40.740161,-73.95517,40.77735,2
2009-01-16 04:51:46.0000001,12.2,2009-01-16 04:51:46+00:00,-73.989712,40.741745,-73.95758,40.708981,2
2009-01-16 20:34:00.000000105,27.85,2009-01-16 20:34:00+00:00,-73.974812,40.751202,-73.828927,40.708705,3
2009-01-16 21:01:00.000000163,20.9,2009-01-16 21:01:00+00:00,-73.989553,40.735977,-73.984373,40.668278,2
2009-01-17 05:35:00.00000011,25.7,2009-01-17 05:35:00+00:00,-73.971997,40.794523,-73.867437,40.838158,2
2009-01-17 10:44:00.000000147,12.9,2009-01-17 10:44:00+00:00,-73.97112,40.795073,-73.966355,40.760555,4
2009-01-17 11:47:24.0000002,15.3,2009-01-17 11:47:24+00:00,-73.904676,40.741763,-73.980211,40.742419,3
2009-01-17 12:53:00.000000128,10.9,2009-01-17 12:53:00+00:00,-73.984327,40.746022,-73.965585,40.790303,4
2009-01-18 12:29:00.0000008,10.1,2009-01-18 12:29:00+00:00,-73.982053,40.775202,-74.008728,40.746598,5
2009-01-19 11:58:15.0000003,10.5,2009-01-19 11:58:15+00:00,-73.976637,40.790825,-73.979589,40.75244,2
2009-01-19 20:39:00.00000031,10.9,2009-01-19 20:39:00+00:00,-73.972217,40.753605,-73.952753,40.800882,5
2009-01-20 08:46:00.000000144,11.3,2009-01-20 08:46:00+00:00,-73.980893,40.784485,-73.975088,40.752978,2
2009-01-20 17:36:00.00000023,10.1,2009-01-20 17:36:00+00:00,-73.939133,40.805018,-73.967733,40.787625,5
2009-01-21 00:49:00.00000058,14.1,2009-01-21 00:49:00+00:00,-73.950965,40.721548,-73.971548,40.675892,4
2009-01-21 02:00:00.00000037,10.5,2009-01-21 02:00:00+00:00,-73.952002,40.769078,-73.993855,40.765548,3
2009-01-21 12:27:18.0000003,10.5,2009-01-21 12:27:18+00:00,-73.954006,40.790207,-73.977172,40.758039,2
2009-01-21 14:40:57.0000003,27.7,2009-01-21 14:40:57+00:00,-73.975925,40.763635,-73.863451,40.769536,2
2009-01-21 17:40:56.0000002,16.7,2009-01-21 17:40:56+00:00,-73.964129,40.80801,-73.974692,40.756964,3
2009-01-21 19:25:36.0000001,15.5,2009-01-21 19:25:36+00:00,-73.962927,40.778354,-73.977105,40.726605,2
2009-01-21 23:07:00.000000150,26.1,2009-01-21 23:07:00+00:00,-73.976017,40.751337,-73.849873,40.835985,2
2009-01-22 12:57:00.000000158,11.3,2009-01-22 12:57:00+00:00,-74.003928,40.748523,-73.977865,40.75798,5
2009-01-22 22:32:00.000000179,19.7,2009-01-22 22:32:00+00:00,-74.014982,40.714278,-73.978365,40.766458,2
2009-01-22 23:04:32.0000003,15.4,2009-01-22 23:04:32+00:00,-73.983353,40.766159,-73.943506,40.825671,2
2009-01-22 23:21:22.0000003,14.1,2009-01-22 23:21:22+00:00,-74.008829,40.719418,-73.9669,40.772604,2
2009-01-23 15:53:00.000000110,12.9,2009-01-23 15:53:00+00:00,-74.012768,40.702162,-73.974982,40.741513,2
2009-01-23 23:43:00.000000245,14.1,2009-01-23 23:43:00+00:00,-73.975733,40.761635,-73.899047,40.745852,4
2009-01-24 01:28:00.000000128,28.5,2009-01-24 01:28:00+00:00,-74.008453,40.710632,-73.92328,40.753778,6
2009-01-24 03:45:00.00000015,12.5,2009-01-24 03:45:00+00:00,-73.98563,40.721995,-73.993725,40.760647,6
2009-01-24 20:04:00.00000034,13.3,2009-01-24 20:04:00+00:00,-74.008495,40.71754,-73.9628,40.71436,6
2009-01-24 22:09:05.0000003,11.8,2009-01-24 22:09:05+00:00,-73.984126,40.72536,-73.980577,40.747768,2
2009-01-25 00:09:24.0000001,14.2,2009-01-25 00:09:24+00:00,-73.987925,40.722276,-73.985283,40.763387,2
2009-01-25 00:22:00.000000187,15.3,2009-01-25 00:22:00+00:00,-74.00493,40.720688,-74.008098,40.738995,2
2009-01-25 03:46:00.00000083,10.9,2009-01-25 03:46:00+00:00,-73.952108,40.777473,-73.987683,40.760618,5
2009-01-25 05:09:54.0000001,24.6,2009-01-25 05:09:54+00:00,-74.006171,40.734341,-73.884152,40.747351,2
2009-01-25 14:49:49.0000006,10.5,2009-01-25 14:49:49+00:00,-73.991761,40.750687,-73.983223,40.78183,2
2009-01-25 16:44:00.00000075,14.1,2009-01-25 16:44:00+00:00,-73.994927,40.725717,-73.949408,40.77355,2
2009-01-25 19:55:21.0000003,33.95,2009-01-25 19:55:21+00:00,-73.870633,40.773813,-73.982238,40.761878,2
2009-01-26 17:08:00.000000118,10.9,2009-01-26 17:08:00+00:00,-73.992133,40.754537,-73.959597,40.760617,5
2009-01-26 20:46:31.0000005,13.0,2009-01-26 20:46:31+00:00,-73.978276,40.76648,-73.999626,40.717088,2
2009-01-27 10:15:00.000000138,14.9,2009-01-27 10:15:00+00:00,-73.991517,40.750545,-73.953543,40.784987,5
2009-01-27 12:23:00.00000044,12.1,2009-01-27 12:23:00+00:00,-73.992445,40.744488,-73.969663,40.765838,3
2009-01-27 13:00:49.0000003,35.85,2009-01-27 13:00:49+00:00,-74.000664,40.758209,-73.861866,40.768401,2
2009-01-27 13:42:00.000000167,10.1,2009-01-27 13:42:00+00:00,-73.981158,40.747757,-74.00709,40.726328,3
2009-01-28 02:17:07.0000001,13.4,2009-01-28 02:17:07+00:00,-74.003775,40.737579,-73.990349,40.687322,2
2009-01-28 19:05:00.00000032,12.5,2009-01-28 19:05:00+00:00,-73.978155,40.737422,-74.010558,40.70935,2
2009-01-29 01:03:22.0000001,20.2,2009-01-29 01:03:22+00:00,-73.997368,40.721482,-73.964616,40.802145,3
2009-01-29 07:18:00.00000092,11.7,2009-01-29 07:18:00+00:00,-73.984862,40.737215,-74.011445,40.701772,5
2009-01-29 13:12:00.000000163,18.9,2009-01-29 13:12:00+00:00,-73.972503,40.762692,-74.007008,40.717787,5
2009-01-29 13:15:00.000000116,10.5,2009-01-29 13:15:00+00:00,-73.972543,40.762637,-73.974897,40.790358,2
2009-01-29 15:27:00.000000125,49.15,2009-01-29 15:27:00+00:00,-73.99,40.756542,-73.786058,40.639037,5
2009-01-29 20:30:00.000000165,12.5,2009-01-29 20:30:00+00:00,-74.002387,40.7067,-73.976622,40.751542,2
2009-01-29 22:52:00.000000104,13.3,2009-01-29 22:52:00+00:00,-73.9655,40.806042,-73.993913,40.756708,5
2009-01-30 08:47:51.0000004,12.5,2009-01-30 08:47:51+00:00,-73.980498,40.785634,-73.974474,40.75516,2
2009-01-30 09:08:45.0000005,16.5,2009-01-30 09:08:45+00:00,-73.87115,40.774218,-73.812141,40.730216,2
2009-01-30 14:13:14.0000003,15.3,2009-01-30 14:13:14+00:00,-74.009889,40.714525,-73.981682,40.760472,2
2009-01-30 22:41:00.00000056,11.3,2009-01-30 22:41:00+00:00,-73.998107,40.760953,-74.000415,40.73014,3
2009-01-31 00:46:00.000000152,18.1,2009-01-31 00:46:00+00:00,-73.989985,40.719805,-73.969572,40.795233,3
2009-01-31 01:36:55.0000001,10.6,2009-01-31 01:36:55+00:00,-73.985273,40.717842,-73.962606,40.758949,2
2009-01-31 03:16:00.0000002,20.5,2009-01-31 03:16:00+00:00,-74.008423,40.707622,-73.950218,40.77989,5
2009-01-31 12:21:00.00000091,11.3,2009-01-31 12:21:00+00:00,-73.97601,40.741987,-73.982242,40.772835,4
2009-01-31 19:11:45.0000001,12.1,2009-01-31 19:11:45+00:00,-73.98559,40.737266,-73.958348,40.771312,2
2009-01-31 19:54:00.000000136,36.1,2009-01-31 19:54:00+00:00,-73.985878,40.756633,-73.798408,40.667288,2
2009-01-31 21:24:00.000000108,14.5,2009-01-31 21:24:00+00:00,-73.962098,40.773515,-74.005938,40.735985,5
2009-01-31 23:12:18.0000001,15.0,2009-01-31 23:12:18+00:00,-73.953119,40.776086,-74.001729,40.739463,2
